listener_id,freq_hz,false_alarm_rate,coeff_01,coeff_02,coeff_03,coeff_04,coeff_05,coeff_06,coeff_07,coeff_08,coeff_09,coeff_10,coeff_11,coeff_12,coeff_13,coeff_14,coeff_15,coeff_16,coeff_17,coeff_18,coeff_19,coeff_20,cu_05,cu_10,cu_15,cu_20,cu_25,cu_30,cu_35,cu_40,cu_45,cu_50
5,250,0.06280840133547218,-1.1047599628044908,-1.101237005953382,-1.122709274315699,-1.119500790274369,-1.1054705425417728,-1.1046886114611434,-1.106687522296753,-1.1015088461787483,-1.1586352909367261,-1.1246829665846376,25.606033522571728,23.803635036768938,18.29204462335207,8.248883754414077,18.56903850322746,1.6534444269877229,5.211676741305162,4.620464289297416,3.6942639099661223,5.1481103837975155,25.606033522571728,49.409668559340666,67.70171318269274,75.95059693710682,94.51963544033428,96.173079867322,101.38475660862716,106.00522089792457,109.6994848078907,114.84759519168821
5,500,0.06280840133547218,-1.1722541181364237,-1.1774869226345788,-1.1792203772972167,-1.158155750536287,-1.1660085518122558,-1.1562830008932685,-2.1886646014295406,-1.400941658668603,-1.167401058080331,-1.5721778173429344,16.241755113026855,25.336793472925827,12.346012236348127,8.385351873288187,17.217883953393777,8.252142768575997,1.9823854268097323,5.582426951070158,4.346950026977279,14.134997835889902,16.241755113026855,41.57854858595268,53.924560822300805,62.30991269558899,79.52779664898277,87.77993941755877,89.7623248443685,95.34475179543865,99.69170182241594,113.82669965830584
5,750,0.06280840133547218,-1.098000000000004,-1.098000000000004,-1.098000000000004,-1.098000000000004,-2.149030645543697,-1.098000000000004,-1.3666748866894538,-1.2372498274155757,-1.3422022628556372,-1.098000000000004,8.261150208071486,29.794353754721023,11.844536891367408,14.018942042234432,7.9072808173262406,15.802074765590593,6.56003175568414,5.970083029278701,6.882537450473134,9.55900928525286,8.261150208071486,38.05550396279251,49.90004085415991,63.91898289639434,71.82626371372058,87.62833847931117,94.1883702349953,100.158453264274,107.04099071474714,116.6
5,1000,0.06280840133547218,-1.1298385110253508,-1.1369137895059027,-1.1385942761047034,-1.1352550212405275,-1.1542009225389167,-6.09364639386488,-1.1284766520211993,-1.1289805302628624,-1.1280353885711434,-2.8846660363649343,7.902914598897642,11.884442872849647,32.61638866793105,18.751570186099798,6.753609042381434,13.097676196589262,5.978564836673206,6.5325563835202445,3.675132491978955,9.358163720701686,7.902914598897642,19.78735747174729,52.40374613967833,71.15531632577813,77.90892536815957,91.00660156474883,96.98516640142203,103.51772278494228,107.19285527692124,116.55101899762292
5,1500,0.06280840133547218,-1.098,-1.1145433342559383,-1.098,-12.826861468289657,-1.728368810360406,-1.098,-1.098,-1.098,-1.098,-1.1529,-5.82,30.240804619567815,25.423966721435963,16.467530562788184,10.609679081881723,11.258592558222801,8.73195556639972,8.102397765567986,6.48083361756828,5.104239506567524,-5.82,24.420804619567814,49.84477134100378,66.31230190379196,76.92198098567368,88.18057354389649,96.9125291102962,105.01492687586419,111.49576049343247,116.6
5,2000,0.06280840133547218,-1.103638823688152,-1.6059020507333246,-1.10113013702765,-1.1046004484740934,-1.120489407564932,-1.1033511519830275,-1.1446670172867313,-1.1038652386698709,-1.1124281475695508,-1.113026883669614,-5.795356881796124,27.269056447996185,24.0547774931674,20.859465037911917,8.905186328315654,12.93986175279948,13.048183168717738,1.7806894785227634,5.395149119647815,4.233855613939973,-5.795356881796124,21.47369956620006,45.52847705936746,66.38794209727938,75.29312842559503,88.23299017839452,101.28117334711226,103.06186282563502,108.45701194528283,112.6908675592228
5,3000,0.06280840133547218,-1.1133125514623692,-1.8164114077735718,-1.1455637101020115,-1.1314934205358966,-1.1333594127625428,-1.1749441446130575,-1.1460671486640441,-4.129624270436439,-1.1374379393473473,-3.419549750636312,-5.684677895504219,35.573017474511744,19.028216439577335,14.094200476933956,11.036270545529163,11.99612423136822,11.225613659410406,5.715348903396809,7.255574333657943,5.0487399651215235,-5.684677895504219,29.888339579007525,48.916556018584856,63.01075649551881,74.04702704104798,86.0431512724162,97.26876493182661,102.98411383522341,110.23968816888136,115.28842813400288
5,4000,0.06280840133547218,-1.1123049966168015,-1.123168318390011,-1.1238171312143228,-1.6484128638797233,-1.841157741665954,-1.1274604749522483,-1.1160903693739792,-1.1270153215429506,-1.1441677010582376,-1.2117975948728734,5.66050114905325,32.00702931268779,11.441968704016201,15.291002948843214,6.003155335146406,16.246028876200036,7.465148421164507,10.346342347109715,10.646293941698683,1.3140806579475273,5.66050114905325,37.66753046174104,49.10949916575724,64.40050211460046,70.40365744974686,86.6496863259469,94.11483474711142,104.46117709422113,115.10747103591981,116.42155169386734
5,6000,0.06280840133547218,-1.1127768979541244,-1.1890684069546213,-1.121733038110548,-1.1827296767627524,-1.1015663629818366,-2.2032085422713745,-1.2174088654589175,-1.1585865479109327,-1.3273526335630603,-1.1455297432694396,22.040359532359957,21.563122152466736,16.90377966133491,5.794886749781081,2.8288948112014367,14.046217904123315,7.77832546265736,9.674236078828514,7.181958580456297,4.197968317105877,22.040359532359957,43.60348168482669,60.5072613461616,66.30214809594268,69.13104290714412,83.17726081126743,90.9555862739248,100.62982235275331,107.8117809332096,112.00974925031548
5,8000,0.06280840133547218,-1.131463406998933,-1.1592120557047416,-1.1151405554224207,-16.500014447233713,-3.3644958494535935,-11.609445645733693,-1.1299401007125496,-1.2134328748328815,-1.1392339768197062,-1.154967308894767,35.05895971632815,11.684486293226918,10.53959723589514,1.3487137272423415,6.887269351069275,19.703498338065536,9.22623412048474,12.128082738114614,7.864821730967519,1.36022659833689,35.05895971632815,46.743446009555065,57.2830432454502,58.63175697269254,65.51902632376182,85.22252466182735,94.4487587823121,106.57684152042671,114.44166325139423,115.80188984973113
6,250,0.05478109301052385,-1.137562074639193,-4.538074538448896,-1.1257145178787078,-2.4051367009353166,-1.1367925218866897,-1.1525169909437802,-1.2636364945016139,-1.1294761405101301,-1.1334000683584042,-1.1553713347195238,27.32854696618871,27.961113122669914,12.445862652433078,13.34298138852725,3.0946457053610636,15.871364150653541,8.989429312460327,1.747280098291414,1.7733366619969866,1.3652499021340896,27.32854696618871,55.289660088858625,67.7355227412917,81.07850412981895,84.17314983518001,100.04451398583356,109.03394329829389,110.7812233965853,112.5545600585823,113.91980996071639
